ID,ID_клиента,фамилия,кредитный_рейтинг,город,пол,возраст,стаж_в_банке,баланс_депозита,число_продуктов,есть_кредитка,активный_клиент,оценочная_зарплата,ушел_из_банка
8380,15649992,Тестов166,779,Атырау,Male,30,4,121355.99,1,1,1,138380.12,0
8381,15662874,Тестов514,614,Алматы,Female,40,3,,2,1,1,62389.35,0
8382,15761733,Тестов520,651,Астана,Male,38,5,,2,1,1,163327.27,0
8383,15799653,Тестов735,589,Алматы,Female,38,2,,2,1,1,121562.33,0
8384,15686538,Тестов41,668,Алматы,Female,34,5,,2,1,1,48233.75,0
8385,15681412,Тестов354,794,Астана,Male,34,7,97544.29,1,0,1,142995.32,0
8386,15684469,Тестов500,553,Алматы,Male,28,3,133970.21,1,1,0,158043.11,0
8387,15689614,Тестов380,651,Алматы,Male,41,5,,2,1,1,103570.8,0
8388,15731519,Тестов135,686,Алматы,Male,35,4,82674.34,1,1,0,132498.39,0
8389,15703820,Тестов78,516,Атырау,Female,22,10,146580.69,1,1,1,164886.64,1
8390,15589348,Тестов546,648,Алматы,Female,35,2,81591.04,1,1,1,174815.54,1
8391,15654495,Баймухамбетов,596,Астана,Male,46,4,,1,0,0,84972.9,1
8392,15589428,Тестов735,667,Алматы,Male,31,7,123863.64,2,0,0,74850.84,0
8393,15756535,Тестов423,564,Астана,Female,23,3,,2,1,1,82298.59,0
8394,15652667,Тестов527,593,Алматы,Female,41,4,,1,1,0,114514.64,0
8395,15711889,Тестов348,717,Алматы,Male,28,4,,2,1,0,88659.07,1
8396,15739850,Тестов385,696,Алматы,Male,26,9,,1,0,1,91810.71,0
8397,15672754,Тестов217,712,Астана,Female,31,5,,1,0,1,92821.22,0
8398,15746199,Нурпеисов,710,Астана,Female,34,6,,2,1,0,138526.96,0
8399,15663883,Тестов777,675,Алматы,Male,40,1,,1,1,0,55470.78,0
8400,15572390,Тестов280,545,Алматы,Male,39,10,,2,1,1,18082.06,0
8401,15702631,Тестов656,594,Атырау,Male,32,2,127847.86,1,1,0,151325.24,1
8402,15663410,Тестов529,686,Астана,Female,42,9,,2,0,1,177613.19,1
8403,15762682,Тестов285,653,Астана,Male,39,2,76656.4,1,1,1,47852.96,0
8404,15785042,Тестов674,635,Алматы,Female,35,7,124435.54,1,0,1,47428.72,0
8405,15763874,Тестов101,635,Астана,Male,32,8,179904,1,1,1,95583.45,0
8406,15677317,Тестов824,667,Астана,Female,27,7,,2,1,1,103898.59,0
8407,15654772,Тестов238,576,Алматы,Male,33,8,,2,1,1,144849.1,0
8408,15649738,Тестов544,573,Атырау,Female,48,10,140931.57,1,1,0,163427.18,1
8409,15643048,Тестов402,613,Астана,Male,35,7,,2,1,0,86622.85,0
8410,15715673,Тестов778,708,Астана,Male,32,3,,2,0,1,150784.29,0
8411,15673837,Тестов261,543,Алматы,Male,33,8,,1,1,0,153342.38,0
8412,15606097,Тестов182,624,Алматы,Male,34,5,123870.07,2,1,1,77500.81,0
8413,15584776,Тестов141,635,Атырау,Male,36,3,151914.93,2,1,1,158750.58,0
8414,15709396,Тестов478,757,Атырау,Female,26,5,152303.8,2,1,0,182944.47,0
8415,15618401,Тестов623,623,Алматы,Male,43,1,,2,1,1,50368.87,0
8416,15807989,Тестов775,747,Алматы,Male,38,5,,2,1,0,91085.73,0
8417,15806771,Тестов737,521,Атырау,Female,26,9,168964.77,1,0,1,52347.71,0
8418,15578865,Тестов514,646,Алматы,Male,51,9,,3,1,0,174815.54,1
8419,15592379,Тестов541,554,Алматы,Female,30,5,,2,1,1,133031.96,0
8420,15646521,Тестов727,850,Астана,Female,40,7,,2,1,0,7063.6,0
8421,15638231,Тестов269,705,Астана,Male,37,7,81589.04,1,1,0,184936.77,0
8422,15591577,Тестов104,476,Астана,Female,36,2,,2,0,1,122433.09,0
8423,15616451,Тестов576,634,Алматы,Male,27,10,,2,1,1,56937.43,0
8424,15681068,Тестов635,703,Алматы,Male,37,4,,1,1,0,95500.98,0
8425,15598884,Тестов563,575,Алматы,Male,28,5,,2,1,1,87067.73,0
8426,15607874,Тестов170,711,Алматы,Male,29,4,,2,1,1,138350.74,0
8427,15759038,Тестов660,721,Атырау,Female,43,1,119703.1,1,1,0,160835.3,0
8428,15686963,Тестов581,676,Алматы,Female,43,8,106070.89,1,1,0,75959.1,0
8429,15723028,Тестов381,602,Астана,Male,37,1,,1,1,1,141210.5,0
8430,15775709,Тестов692,751,Алматы,Male,31,7,103362.83,1,1,1,143635.01,0
8431,15646632,Тестов164,678,Алматы,Male,33,2,,2,1,0,28367.21,0
8432,15674551,Тестов368,721,Алматы,Female,38,3,131394.56,1,1,1,143317.19,0
8433,15793455,Тестов778,554,Атырау,Male,63,8,118945.49,1,1,0,92381.01,1
8434,15714789,Тестов446,651,Астана,Female,43,2,124577.33,3,1,1,172576.43,1
8435,15807003,Тестов279,656,Алматы,Male,35,1,,2,1,1,86575.46,0
8436,15571244,Тестов44,607,Астана,Female,39,9,,2,1,0,143315.57,0
8437,15651336,Тестов778,564,Астана,Female,41,0,,2,0,0,199290.68,0
8438,15742872,Тестов177,684,Алматы,Female,31,7,,2,1,0,97640.2,0
8439,15803790,Тестов476,652,Алматы,Male,51,9,,2,1,1,63736.84,0
8440,15606901,Тестов134,649,Алматы,Female,50,5,,1,0,1,76773.53,1
8441,15596074,Тестов768,684,Атырау,Male,32,6,117411.6,2,1,1,48553.77,0
8442,15617134,Тестов481,614,Астана,Female,29,3,88594.14,1,1,1,164825.03,0
8443,15668894,Тестов141,655,Алматы,Male,34,3,,2,1,1,162820.6,0
8444,15648858,Тестов142,697,Атырау,Female,32,8,131834.8,1,1,1,189428.75,1
8445,15762351,Тестов807,542,Алматы,Male,34,4,81550.94,2,1,0,123885.88,0
8446,15775662,Тестов515,645,Алматы,Male,52,4,,3,0,0,127587.22,1
8447,15763327,Тестов544,720,Алматы,Male,31,6,,2,1,1,172450.04,0
8448,15648721,Тестов780,628,Алматы,Female,39,4,,2,1,0,121485.1,0
8449,15574068,Тестов607,732,Атырау,Male,39,9,95560.04,1,1,0,163746.09,1
8450,15787835,Тестов459,628,Алматы,Male,34,2,,1,1,1,61251.25,1
8451,15779985,Тестов75,745,Алматы,Male,27,9,88915.85,2,1,0,82969.61,0
8452,15692430,Тестов358,743,Астана,Female,33,2,,1,1,1,57572.58,0
8453,15637138,Тестов294,557,Астана,Male,44,5,118546.71,1,1,0,102908.91,0
8454,15789563,Тестов51,619,Алматы,Female,41,8,,2,1,0,172495.81,0
8455,15592091,Тестов672,706,Атырау,Female,34,7,79962.92,2,1,1,159649.44,0
8456,15652693,Тестов514,766,Алматы,Female,49,3,122793.96,1,1,1,66795.78,1
8457,15731744,Тестов347,591,Астана,Male,36,4,,1,1,1,35140.49,0
8458,15600974,Тестов397,632,Астана,Female,38,7,,1,1,1,132730.07,0
8459,15689322,Тестов130,653,Алматы,Male,23,3,,2,1,0,138360.74,0
8460,15590320,Тестов324,619,Астана,Female,48,3,121461.87,1,1,0,131718.12,1
8461,15656592,Тестов532,622,Алматы,Male,35,7,,1,1,0,156858.2,0
8462,15686913,Тестов677,714,Алматы,Female,38,9,,2,1,1,127587.22,0
8463,15812198,Тестов803,646,Астана,Female,34,6,,2,1,1,183572.39,0
8464,15777893,Тестов532,602,Алматы,Male,39,7,,2,1,0,82782.08,0
8465,15589210,Тестов552,752,Астана,Male,38,9,,2,1,1,175399.14,0
8466,15683483,Тестов789,678,Алматы,Male,33,8,,2,1,1,127734.16,0
8467,15610936,Тестов790,637,Астана,Male,37,1,,2,0,0,103713.93,0
8468,15749300,Тестов733,581,Алматы,Male,34,1,,2,1,1,132418.59,0
8469,15652693,Тестов824,695,Алматы,Female,42,8,,2,1,0,76675.25,0
8470,15632264,Тестов68,621,Алматы,Male,35,3,,2,0,0,113079.19,0
8471,15718247,Тестов169,717,Атырау,Male,34,7,119024.75,1,1,1,51587.04,0
8472,15768887,Тестов312,683,Астана,Female,31,7,88594.14,2,0,0,72849.29,0
8473,15575185,Тестов377,678,Алматы,Female,25,7,108407.34,1,1,1,126353.13,0
8474,15693906,Тестов276,733,Алматы,Male,24,2,152663.77,2,1,1,157822.44,0
8475,15756920,Тестов614,539,Алматы,Male,35,9,,2,1,0,185555.34,0
8476,15581323,Тестов758,663,Алматы,Female,28,5,,1,1,1,82463.69,1
8477,15682955,Тестов514,717,Алматы,Female,38,4,,1,1,1,126565.92,0
8478,15725024,Тестов451,745,Астана,Female,28,3,,2,1,0,68860.3,0
8479,15592914,Тестов586,644,Алматы,Male,48,6,,2,1,1,157567.35,0
8480,15660147,Тестов134,648,Атырау,Female,64,9,141927.1,1,1,0,84487.62,1
8481,15664270,Тестов212,696,Алматы,Female,28,7,,1,1,0,122580.48,0
8482,15790829,Тестов30,595,Атырау,Female,36,1,114493.79,1,1,1,181419.29,0
8483,15768455,Тестов681,653,Астана,Female,33,3,,2,1,1,169719.35,0
8484,15773709,Тестов206,850,Атырау,Female,23,7,141078.37,1,1,1,173495.77,0
8485,15641733,Тестов133,684,Алматы,Male,41,2,,2,1,0,111184.67,0
8486,15652400,Тестов673,724,Алматы,Female,37,5,,2,0,0,121232.51,0
8487,15689886,Тестов820,691,Атырау,Female,28,3,119755,2,1,0,79577.38,0
8488,15588933,Тестов226,603,Алматы,Male,40,6,,2,1,1,108411.66,0
8489,15642996,Тестов616,573,Алматы,Male,43,9,,2,1,0,102076.03,0
8490,15589019,Тестов656,646,Алматы,Male,37,1,,2,1,0,149892.79,0
8491,15803790,Тестов28,535,Атырау,Female,41,4,106947.26,1,1,0,173784.04,1
8492,15737051,Тестов698,516,Атырау,Male,31,7,106486.66,1,1,1,169303.65,0
8493,15686776,Тестов674,684,Алматы,Male,37,5,104305.77,1,1,1,61569.04,0
8494,15762855,Тестов411,619,Астана,Male,21,10,83888.54,2,1,1,73322,0
8495,15668958,Тестов281,635,Астана,Male,32,8,85819.57,1,1,0,142754.71,1
8496,15796414,Тестов769,714,Алматы,Female,41,3,,2,1,1,158973.78,0
8497,15583480,Тестов673,648,Атырау,Male,28,1,142391.07,2,1,0,123597.15,0
8498,15581229,Тестов357,716,Алматы,Male,39,8,,2,1,0,127095.14,0
8499,15743067,Тестов25,495,Атырау,Male,29,10,156569.43,2,1,1,56908.41,0
8500,15661734,Тестов427,683,Алматы,Male,39,9,,2,1,0,139947.17,0
8501,15621440,Тестов315,583,Астана,Male,58,0,,1,0,1,76544.9,0
8502,15618245,Тестов494,648,Алматы,Male,34,5,,2,1,1,142730.27,0
8503,15744044,Тестов61,699,Атырау,Female,33,8,86614.06,2,1,1,118716.63,1
8504,15645078,Тестов495,568,Алматы,Male,37,5,122220.89,1,0,1,96832.82,0
8505,15777892,Тестов723,553,Алматы,Male,34,6,,2,1,1,47856.78,0
8506,15631739,Тестов127,748,Алматы,Male,30,4,,1,1,0,105760.01,0
8507,15615245,Тестов228,653,Алматы,Female,31,8,,2,1,1,184474.15,0
8508,15769191,Тестов375,644,Алматы,Male,38,9,,2,1,1,158750.43,0
8509,15732299,Тестов445,616,Алматы,Male,31,3,,2,1,1,129562.74,0
8510,15791867,Тестов264,683,Астана,Male,36,9,,2,1,0,40320.3,0
8511,15587562,Тестов69,571,Астана,Male,39,9,,1,1,1,83977.86,0
8512,15801473,Тестов216,727,Алматы,Female,35,0,,2,1,1,94774.12,0
8513,15592716,Тестов561,501,Астана,Female,38,4,,2,1,1,107874.39,0
8514,15681316,Тестов544,741,Алматы,Male,43,1,146053.66,1,1,1,166370.81,1
8515,15652674,Тестов440,679,Алматы,Female,29,6,,2,1,0,173498.45,0
8516,15809772,Тестов223,772,Астана,Male,29,2,,2,1,1,137028.51,0
8517,15777772,Тестов228,742,Атырау,Female,31,9,137649.47,1,1,0,27886.06,1
8518,15762605,Тестов188,609,Алматы,Female,29,2,,2,1,1,126644.98,0
8519,15651868,Тестов438,714,Алматы,Female,35,2,,1,1,1,73881.68,1
8520,15696564,Тестов333,678,Алматы,Male,42,10,,1,1,1,151146.67,0
8521,15750458,Тестов210,739,Алматы,Male,41,7,,2,1,0,141180.66,0
8522,15641640,Тестов331,621,Алматы,Male,36,9,,2,1,0,109496.45,0
8523,15641158,Тестов572,677,Алматы,Male,28,4,106687.76,1,1,0,187811.71,0
8524,15725221,Тестов81,659,Алматы,Male,42,4,,2,1,1,83611.45,0
8525,15671351,Тестов498,641,Астана,Male,41,2,124493.07,1,1,1,172495.81,0
8526,15610002,Тестов225,681,Алматы,Male,30,4,118095.94,1,1,0,129980.93,0
8527,15568104,Тестов465,587,Алматы,Female,34,9,106405.03,1,1,1,147074.67,0
8528,15803749,Тестов407,584,Астана,Male,39,4,,2,1,0,944.41,0
8529,15703059,Тестов480,762,Атырау,Male,39,5,129829.59,1,1,0,187976.88,1
8530,15759991,Тестов173,635,Астана,Male,29,0,,2,1,1,171463.83,0
8531,15581733,Тестов710,676,Алматы,Male,27,8,,2,1,0,6761.84,0
8532,15794566,Тестов457,651,Алматы,Female,44,6,,2,1,1,152956.33,0
8533,15700826,Тестов436,526,Астана,Female,39,2,,1,1,1,176471.12,1
8534,15583076,Тестов319,726,Атырау,Male,59,9,153639.11,1,1,0,71047.51,1
8535,15718773,Тестов97,671,Алматы,Male,32,1,,2,0,1,24402.87,0
8536,15656029,Тестов349,589,Атырау,Male,33,1,100654.8,1,1,1,129526.57,1
8537,15659931,Тестов261,602,Алматы,Male,56,3,,2,0,0,132734.87,1
8538,15769216,Тестов95,562,Алматы,Female,41,9,128927.93,2,1,0,151822.66,0
8539,15705034,Тестов360,722,Алматы,Male,49,1,,2,0,0,108419.41,0
8540,15784761,Тестов709,773,Алматы,Female,31,2,,2,1,1,167636.15,0
8541,15783026,Тестов172,659,Астана,Male,42,6,169902.92,1,1,1,479.54,0
8542,15807593,Тестов629,576,Астана,Male,30,3,,2,1,1,101515.76,0
8543,15761144,Тестов182,785,Алматы,Male,40,8,123345.85,1,1,1,176547.8,0
8544,15618203,Тестов78,661,Астана,Male,57,8,,2,1,1,74850.84,0
8545,15693771,Тестов286,850,Алматы,Male,30,1,,2,1,1,73873.65,0
8546,15615126,Тестов303,687,Атырау,Male,34,3,135843.7,1,1,1,74838.64,0
8547,15653952,Тестов513,695,Алматы,Male,46,7,,2,1,0,120511.03,0
8548,15654562,Тестов813,539,Алматы,Female,37,5,146674.55,1,0,0,177772.03,1
8549,15786800,Тестов273,554,Алматы,Female,38,8,,1,1,0,180551.76,1
8550,15661708,Тестов352,620,Атырау,Female,49,1,133950.67,1,1,0,28280.8,1
8551,15577751,Тестов624,694,Алматы,Female,45,1,,2,0,1,171768.76,1
8552,15789974,Тестов272,569,Алматы,Male,35,8,,2,1,1,150752.01,0
8553,15753874,Тестов535,559,Алматы,Male,32,7,,1,1,1,142733.51,0
8554,15758813,Тестов615,648,Алматы,Female,34,9,,1,1,0,144532.85,1
8555,15627484,Тестов299,662,Астана,Male,42,5,,3,0,0,56905.38,1
8556,15774854,Тестов128,753,Атырау,Male,35,8,123086.39,2,1,0,143938.27,0
8557,15751774,Тестов690,848,Алматы,Female,43,5,,2,1,1,142995.32,1
8558,15666055,Тестов363,562,Астана,Female,36,1,,2,1,1,71554.58,0
8559,15802368,Тестов654,738,Алматы,Male,38,2,,2,1,0,173365.9,0
8560,15656029,Тестов310,607,Алматы,Female,62,4,,1,1,0,83056.22,1
8561,15598883,Тестов738,704,Атырау,Female,32,1,113627.93,1,1,1,103570.8,0
8562,15615473,Тестов234,733,Атырау,Male,34,9,114514.71,1,1,1,176882.08,0
8563,15785831,Тестов59,652,Алматы,Female,29,8,,2,0,1,90876.95,0
8564,15654025,Тестов781,730,Алматы,Female,36,0,,2,0,0,51587.04,0
8565,15766163,Тестов469,681,Алматы,Male,41,5,,2,1,0,170996.86,0
8566,15679024,Тестов307,731,Атырау,Male,44,5,118577.24,1,1,0,82996.47,0
8567,15600813,Тестов558,678,Алматы,Male,35,2,,2,1,0,177670.57,0
8568,15625592,Тестов710,619,Астана,Female,34,2,121063.8,1,1,1,27366.77,0
8569,15798834,Тестов716,678,Алматы,Female,28,4,,2,1,1,183585.01,0
8570,15661626,Тестов731,674,Астана,Male,30,1,,1,1,1,40807.26,0
8571,15626882,Тестов168,667,Атырау,Male,25,3,133616.39,1,1,1,137791.18,0
8572,15775572,Тестов738,627,Алматы,Female,43,1,,1,0,0,26327.42,0
8573,15591135,Тестов418,775,Астана,Female,38,2,131287.36,1,1,1,163562.08,0
8574,15614245,Тестов327,642,Атырау,Female,42,3,128504.76,1,0,0,26920.43,0
8575,15723488,Тестов509,719,Атырау,Female,45,2,90721.52,2,1,1,177747.03,0
8576,15791326,Тестов356,647,Атырау,Female,36,9,154870.28,2,1,0,171364.18,0
8577,15591036,Тестов486,590,Алматы,Female,42,2,,2,1,1,93536.38,0
8578,15792388,Тестов448,679,Атырау,Male,31,4,119501.88,1,1,1,91514.62,0
8579,15627484,Тестов825,585,Астана,Male,33,1,,2,1,0,141827.83,0
8580,15576263,Тестов390,523,Алматы,Male,60,5,,2,1,1,58965.04,0
8581,15600813,Тестов675,633,Алматы,Female,34,7,,2,0,1,102975.72,0
8582,15581548,Тестов124,633,Алматы,Male,29,7,,2,1,1,83084.33,0
8583,15810829,Тестов818,656,Астана,Male,34,6,,2,1,0,84760.32,0
8584,15755868,Тестов284,602,Астана,Male,40,7,,2,1,0,121763.67,0
8585,15810347,Тестов240,696,Астана,Female,29,6,,2,1,1,125979.36,0
8586,15750867,Тестов806,688,Алматы,Female,33,5,144432.04,1,1,0,28188.96,0
8587,15789425,Тестов639,581,Алматы,Female,41,4,,1,1,1,46811.77,0
8588,15647898,Тестов520,718,Астана,Male,28,3,,2,1,1,184524.74,0
8589,15594902,Тестов794,563,Алматы,Male,41,8,102338.17,1,1,0,184843.77,0
8590,15792929,Тестов789,705,Атырау,Male,53,5,147531.82,2,0,1,158750.53,0
8591,15628144,Тестов293,558,Алматы,Male,51,2,,1,1,0,60775.73,1
8592,15641732,Тестов95,747,Алматы,Female,52,10,,1,1,0,107876.2,1
8593,15657535,Тестов673,745,Алматы,Male,29,2,,2,0,0,94790.34,0
8594,15617647,Тестов280,827,Атырау,Male,54,5,125724.95,1,1,1,131043.9,1
8595,15771299,Тестов269,682,Алматы,Male,31,5,,2,1,0,132468.76,0
8596,15768104,Тестов25,656,Астана,Male,32,8,87098.91,1,1,1,47432.43,0
8597,15592736,Тестов423,598,Алматы,Female,52,7,,1,0,1,183872.88,1
8598,15682533,Тестов691,730,Алматы,Female,23,6,,2,1,1,166650.9,0
8599,15780056,Тестов118,659,Атырау,Female,33,10,110132.55,2,1,0,187616.16,0
8600,15700826,Тестов331,607,Атырау,Male,41,1,71240.3,2,1,0,96444.88,0
8601,15601659,Тестов755,602,Астана,Female,33,8,83347.25,1,1,1,50908.48,0
8602,15679622,Тестов224,741,Астана,Female,35,4,,1,1,1,189268.81,0
8603,15620505,Тестов574,748,Алматы,Female,36,9,,2,1,0,11199.04,0
8604,15585853,Турганбаев,669,Астана,Male,43,9,,1,1,0,117031.2,1
8605,15807593,Тестов786,690,Алматы,Male,48,10,145071.24,1,1,0,70778.62,0
8606,15684518,Тестов347,753,Атырау,Female,38,9,107868.14,2,1,1,118862.08,0
8607,15776054,Тестов131,695,Алматы,Male,35,5,,2,1,1,164975.82,0
8608,15606076,Тестов768,595,Алматы,Female,45,5,119960.29,1,0,0,151823.4,1
8609,15592461,Тестов769,772,Астана,Female,44,2,140576.11,1,1,1,172450.04,0
8610,15804075,Тестов620,606,Атырау,Male,41,2,146777.44,1,1,0,57572.38,1
8611,15627305,Тестов449,577,Алматы,Female,31,10,,2,1,1,146891.07,0
8612,15608726,Тестов158,653,Атырау,Female,44,5,136855.94,2,1,0,73669.94,1
8613,15749679,Тестов247,685,Алматы,Female,22,3,144962.74,2,1,1,93777.15,0
8614,15742378,Тестов339,579,Алматы,Male,41,9,,1,1,1,141946.92,0
8615,15735782,Тестов709,683,Алматы,Male,37,1,,2,1,0,107848.24,0
8616,15773972,Тестов107,736,Атырау,Female,38,6,131344.52,1,0,1,86099.23,1
